code,direction,id,lat,locationType,lon,name,routeIds,wheelchairBoarding,route
200915,S,MTA_200915,40.629588,0,-74.147521,MORNINGSTAR RD/DAVID PL,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
200916,S,MTA_200916,40.628412,0,-74.147891,MORNINGSTAR RD/DIXON AV,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
202569,W,MTA_202569,40.643587,0,-74.073468,SAINT GEORGE FERRY/RAMP D S44 & S94,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
202622,SW,MTA_202622,40.630349,0,-74.139885,PORT RICHMOND AV/HOOKER PL,"['MTA NYCT_S44', 'MTA NYCT_S59', 'MTA NYCT_S94']",UNKNOWN,S94
202650,S,MTA_202650,40.605719,0,-74.162449,RICHMOND AV/FOREST ST,"['MTA NYCT_S44', 'MTA NYCT_S59', 'MTA NYCT_S94']",UNKNOWN,S94
202659,S,MTA_202659,40.600133,0,-74.163082,RICHMOND AV/AMSTERDAM PL,"['MTA NYCT_S44', 'MTA NYCT_S59', 'MTA NYCT_S94']",UNKNOWN,S94
202683,E,MTA_202683,40.630564,0,-74.144151,WALKER ST/TRANTOR PL,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
202684,W,MTA_202684,40.630605,0,-74.143881,WALKER ST/TRANTOR PL,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
202782,NW,MTA_202782,40.633936,0,-74.135969,POST AV/PORT RICHMOND AV,"['MTA NYCT_S44', 'MTA NYCT_S57', 'MTA NYCT_S94']",UNKNOWN,S94
202784,SE,MTA_202784,40.633744,0,-74.135853,POST AV/PORT RICHMOND AV,"['MTA NYCT_S44', 'MTA NYCT_S57', 'MTA NYCT_S94']",UNKNOWN,S94
202839,NE,MTA_202839,40.620348,0,-74.152641,RICHMOND AV/MARC ST,"['MTA NYCT_S44', 'MTA NYCT_S59', 'MTA NYCT_S94']",UNKNOWN,S94
203199,NW,MTA_203199,40.580095,0,-74.168403,STATEN ISLAND MALL AT RING RD/PLATINUM AV,"['MTA NYCT_S44', 'MTA NYCT_S59', 'MTA NYCT_S79+', 'MTA NYCT_S94']",UNKNOWN,S94
203363,E,MTA_203363,40.629698,0,-74.140853,WALKER ST/PORT RICHMOND AV,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
203884,SW,MTA_203884,40.632417,0,-74.137624,PORT RICHMOND AV/CLINTON PL,"['MTA NYCT_S44', 'MTA NYCT_S59', 'MTA NYCT_S94']",UNKNOWN,S94
805016,W,MTA_805016,40.643734,0,-74.073046,SAINT GEORGE FERRY/RAMP D,"['MTA NYCT_S44', 'MTA NYCT_S94']",UNKNOWN,S94
400041,NE,MTA_400041,40.788413,0,-73.95318,MADISON AV/E 98 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400042,NE,MTA_400042,40.790304,0,-73.951799,MADISON AV/E 101 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400043,NE,MTA_400043,40.791371,0,-73.951022,MADISON AV/E 102 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400044,NE,MTA_400044,40.792159,0,-73.950447,MADISON AV/E 104 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400045,NE,MTA_400045,40.793434,0,-73.949511,MADISON AV/E 106 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400109,SW,MTA_400109,40.794176,0,-73.951287,5 AV/E 106 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400110,SW,MTA_400110,40.792922,0,-73.952153,5 AV/E 104 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
400111,SW,MTA_400111,40.79157,0,-73.953182,5 AV/E 102 ST,"['MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
401331,SW,MTA_401331,40.792268,0,-73.964384,CENTRAL PARK WEST/W 97 ST,"['MTA NYCT_M10', 'MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401933,SE,MTA_401933,40.794933,0,-73.972689,W 96 ST/WEST END AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401934,SE,MTA_401934,40.794392,0,-73.971407,W 96 ST/BROADWAY,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401935,SE,MTA_401935,40.793798,0,-73.970006,W 96 ST/AMSTERDAM AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401936,SE,MTA_401936,40.792604,0,-73.967161,W 96 ST/COLUMBUS AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401937,E,MTA_401937,40.791667,0,-73.964944,W 96 ST/CENTRAL PARK WEST,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401950,SE,MTA_401950,40.790384,0,-73.94211,E 106 ST/2 AV,['MTA NYCT_M106'],UNKNOWN,M106
401951,SE,MTA_401951,40.789401,0,-73.939775,E 106 ST/1 AV,['MTA NYCT_M106'],UNKNOWN,M106
401964,NW,MTA_401964,40.794037,0,-73.970096,W 96 ST/AMSTERDAM AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401965,NW,MTA_401965,40.7946,0,-73.971451,W 96 ST/BROADWAY,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401966,NW,MTA_401966,40.795852,0,-73.972403,W 97 ST/WEST END AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
401968,NW,MTA_401968,40.788901,0,-73.940313,E 105 ST/1 AV,['MTA NYCT_M106'],UNKNOWN,M106
401969,NW,MTA_401969,40.789898,0,-73.940478,E 106 ST/1 AV,['MTA NYCT_M106'],UNKNOWN,M106
401970,NW,MTA_401970,40.790769,0,-73.942597,E 106 ST/2 AV,['MTA NYCT_M106'],UNKNOWN,M106
401971,NW,MTA_401971,40.791597,0,-73.944502,E 106 ST/3 AV,['MTA NYCT_M106'],UNKNOWN,M106
403326,NW,MTA_403326,40.788277,0,-73.93884,E 105 ST/FDR  DR,['MTA NYCT_M106'],UNKNOWN,M106
404075,NW,MTA_404075,40.793081,0,-73.967825,W 96 ST/COLUMBUS AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
404076,SE,MTA_404076,40.792011,0,-73.945969,E 106 ST/LEXINGTON AV,['MTA NYCT_M106'],UNKNOWN,M106
404077,SE,MTA_404077,40.791324,0,-73.944338,E 106 ST/3 AV,['MTA NYCT_M106'],UNKNOWN,M106
404079,NW,MTA_404079,40.792464,0,-73.946569,E 106 ST/LEXINGTON AV,['MTA NYCT_M106'],UNKNOWN,M106
404080,NW,MTA_404080,40.793835,0,-73.949832,E 106 ST/MADISON AV,['MTA NYCT_M106'],UNKNOWN,M106
404081,SW,MTA_404081,40.789203,0,-73.954934,5 AV/E 98 ST,"['MTABC_BXM2', 'MTABC_BXM11', 'MTA NYCT_M1', 'MTA NYCT_M2', 'MTA NYCT_M3', 'MTA NYCT_M4', 'MTA NYCT_M106']",UNKNOWN,M106
803066,NW,MTA_803066,40.788214,0,-73.938425,E 105 ST/FDR DR,['MTA NYCT_M106'],UNKNOWN,M106
803180,SE,MTA_803180,40.787674,0,-73.955448,E 96 ST/5 AV,['MTA NYCT_M106'],UNKNOWN,M106
903004,SE,MTA_903004,40.795103,0,-73.97309,W 96 ST/WEST END AV,"['MTA NYCT_M96', 'MTA NYCT_M106']",UNKNOWN,M106
200708,W,MTA_200708,40.609731,0,-74.090733,NARROWS RD NORTH/RICHMOND RD,"['MTA NYCT_S53', 'MTA NYCT_S93', 'MTA NYCT_SIM35']",UNKNOWN,S93
203554,SE,MTA_203554,40.615625,0,-74.103042,CLOVE RD/NIAGARA ST,"['MTA NYCT_S53', 'MTA NYCT_S93']",UNKNOWN,S93
203723,SE,MTA_203723,40.608631,0,-74.090674,NARROWS RD SOUTH/RICHMOND RD,['MTA NYCT_S93'],UNKNOWN,S93
204000,E,MTA_204000,40.59889,0,-74.151686,COLLEGE OF STATEN ISLAND LOOP RD/SOUTH ADMIN,['MTA NYCT_S93'],UNKNOWN,S93
301707,NW,MTA_301707,40.621637,0,-74.026347,86 ST/5 AV,"['MTA NYCT_B16', 'MTA NYCT_S53', 'MTA NYCT_S93']",UNKNOWN,S93
307501,NW,MTA_307501,40.620732,0,-74.024776,86 ST/FORT HAMILTON PKWY,"['MTA NYCT_B1', 'MTA NYCT_B16', 'MTA NYCT_S53', 'MTA NYCT_S93']",UNKNOWN,S93
308032,S,MTA_308032,40.619537,0,-74.029807,4 AV/90 ST,"['MTA NYCT_S53', 'MTA NYCT_S93']",UNKNOWN,S93
308533,S,MTA_308533,40.621917,0,-74.028796,4 AV/87 ST,['MTA NYCT_S93'],UNKNOWN,S93
805067,W,MTA_805067,40.608731,0,-74.088212,NARROWS RD NORTH/TARGEE ST,['MTA NYCT_S93'],UNKNOWN,S93
805167,E,MTA_805167,40.598891,0,-74.151783,C ST/1 AV,['MTA NYCT_S93'],UNKNOWN,S93
905142,S,MTA_905142,40.62198,0,-74.028767,4 AV/87 ST,['MTA NYCT_S93'],UNKNOWN,S93
302311,NE,MTA_302311,40.708916,0,-73.956082,RODNEY ST/S 5 ST,"['MTA NYCT_B24', 'MTA NYCT_Q54']",UNKNOWN,Q54
302312,NE,MTA_302312,40.710246,0,-73.955254,RODNEY ST/S 3 ST,"['MTA NYCT_B24', 'MTA NYCT_Q54']",UNKNOWN,Q54
304239,E,MTA_304239,40.710775,0,-73.952412,BORINQUEN PL/S 1 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
304249,E,MTA_304249,40.713899,0,-73.925825,METROPOLITAN AV/GARDNER AV,['MTA NYCT_Q54'],UNKNOWN,Q54
304364,W,MTA_304364,40.714199,0,-73.92684,METROPOLITAN AV/GARDNER AV,['MTA NYCT_Q54'],UNKNOWN,Q54
307857,W,MTA_307857,40.714416,0,-73.929401,METROPOLITAN AV/VARICK AV,['MTA NYCT_Q54'],UNKNOWN,Q54
307916,E,MTA_307916,40.709434,0,-73.95931,WILLIAMSBURG BRIDGE PLAZA/BUS TERMINAL,['MTA NYCT_Q54'],UNKNOWN,Q54
307918,W,MTA_307918,40.710714,0,-73.95392,BORINQUEN PL/S 1 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
308218,E,MTA_308218,40.71405,0,-73.927647,METROPOLITAN AV/STEWART AV,['MTA NYCT_Q54'],UNKNOWN,Q54
308458,W,MTA_308458,40.714014,0,-73.924056,METROPOLITAN AV/ONDERDONK AV,['MTA NYCT_Q54'],UNKNOWN,Q54
503237,W,MTA_503237,40.712937,0,-73.906296,METROPOLITAN AV/FOREST AV,['MTA NYCT_Q54'],UNKNOWN,Q54
503238,W,MTA_503238,40.713126,0,-73.909323,METROPOLITAN AV/ANDREWS AV,['MTA NYCT_Q54'],UNKNOWN,Q54
503591,S,MTA_503591,40.702222,0,-73.820361,132 ST/JAMAICA AV,['MTA NYCT_Q54'],UNKNOWN,Q54
503707,E,MTA_503707,40.71335,0,-73.914305,METROPOLITAN AV/STARR ST,"['MTA NYCT_B38', 'MTA NYCT_Q54']",UNKNOWN,Q54
503725,E,MTA_503725,40.712277,0,-73.891242,METROPOLITAN AV/RENTAR PLAZA,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
503834,W,MTA_503834,40.713571,0,-73.916123,METROPOLITAN AV/FLUSHING AV,['MTA NYCT_Q54'],UNKNOWN,Q54
503882,E,MTA_503882,40.708462,0,-73.838588,METROPOLITAN AV/FOREST PARK DR,['MTA NYCT_Q54'],UNKNOWN,Q54
504251,E,MTA_504251,40.713716,0,-73.920198,METROPOLITAN AV/WOODWARD AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504252,E,MTA_504252,40.713588,0,-73.918113,METROPOLITAN AV/H C BOHACK GATE,['MTA NYCT_Q54'],UNKNOWN,Q54
504253,E,MTA_504253,40.713227,0,-73.912451,METROPOLITAN AV/GRANDVIEW AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504254,E,MTA_504254,40.713027,0,-73.909316,METROPOLITAN AV/AMORY CT,['MTA NYCT_Q54'],UNKNOWN,Q54
504256,E,MTA_504256,40.712821,0,-73.905623,METROPOLITAN AV/FOREST AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504257,E,MTA_504257,40.712769,0,-73.9033,METROPOLITAN AV/60 PL,['MTA NYCT_Q54'],UNKNOWN,Q54
504258,E,MTA_504258,40.712681,0,-73.901771,METROPOLITAN AV/61 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504259,E,MTA_504259,40.712618,0,-73.899752,METROPOLITAN AV/FRESH POND RD,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504260,E,MTA_504260,40.712428,0,-73.895498,METROPOLITAN AV/65 ST,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504261,E,MTA_504261,40.712209,0,-73.888667,METROPOLITAN AV/RENTAR PLAZA EAST,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504262,E,MTA_504262,40.71212,0,-73.88586,METROPOLITAN AV/69 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504263,E,MTA_504263,40.7122,0,-73.883985,METROPOLITAN AV/71 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504264,E,MTA_504264,40.712431,0,-73.881632,METROPOLITAN AV/PLEASANT VIEW ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504265,E,MTA_504265,40.712706,0,-73.878927,METROPOLITAN AV/73 PL,['MTA NYCT_Q54'],UNKNOWN,Q54
504266,E,MTA_504266,40.712877,0,-73.877289,METROPOLITAN AV/75 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504267,E,MTA_504267,40.713051,0,-73.875607,METROPOLITAN AV/78 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504268,E,MTA_504268,40.713164,0,-73.873713,METROPOLITAN AV/79 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504271,E,MTA_504271,40.712077,0,-73.861697,METROPOLITAN AV/COOPER AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504273,E,MTA_504273,40.711664,0,-73.858974,METROPOLITAN AV/WOODHAVEN BLVD,"['MTABC_Q23', 'MTA NYCT_Q54']",UNKNOWN,Q54
504274,E,MTA_504274,40.711334,0,-73.856918,METROPOLITAN AV/SELFRIDGE ST,"['MTABC_Q23', 'MTA NYCT_Q54', 'MTABC_QM12', 'MTABC_QM42']",UNKNOWN,Q54
504275,E,MTA_504275,40.710971,0,-73.854466,METROPOLITAN AV/69 RD,"['MTABC_Q23', 'MTA NYCT_Q54']",UNKNOWN,Q54
504276,E,MTA_504276,40.710646,0,-73.852411,METROPOLITAN AV/70 RD,"['MTABC_Q23', 'MTA NYCT_Q54', 'MTABC_QM12', 'MTABC_QM42']",UNKNOWN,Q54
504277,E,MTA_504277,40.710321,0,-73.850295,METROPOLITAN AV/71 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504278,E,MTA_504278,40.709917,0,-73.847742,METROPOLITAN AV/72 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504279,E,MTA_504279,40.709606,0,-73.84591,METROPOLITAN AV/72 DR,['MTA NYCT_Q54'],UNKNOWN,Q54
504280,E,MTA_504280,40.709306,0,-73.843866,METROPOLITAN AV/UNION TPKE,['MTA NYCT_Q54'],UNKNOWN,Q54
504281,E,MTA_504281,40.707775,0,-73.836774,METROPOLITAN AV/PARK LN SOUTH,['MTA NYCT_Q54'],UNKNOWN,Q54
504282,E,MTA_504282,40.706888,0,-73.834531,METROPOLITAN AV/118 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504283,E,MTA_504283,40.705969,0,-73.831302,METROPOLITAN AV/LEFFERTS BLVD,['MTA NYCT_Q54'],UNKNOWN,Q54
504284,E,MTA_504284,40.705404,0,-73.829288,METROPOLITAN AV/BREVOORT ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504285,E,MTA_504285,40.704944,0,-73.827758,METROPOLITAN AV/124 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504286,E,MTA_504286,40.703712,0,-73.82302,METROPOLITAN AV/HILLSIDE AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504288,E,MTA_504288,40.703227,0,-73.820598,METROPOLITAN AV/132 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504296,W,MTA_504296,40.703938,0,-73.823869,METROPOLITAN AV/129 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504298,W,MTA_504298,40.704872,0,-73.827177,METROPOLITAN AV/125 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504299,W,MTA_504299,40.705685,0,-73.830026,METROPOLITAN AV/BREVOORT ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504300,W,MTA_504300,40.706296,0,-73.832216,METROPOLITAN AV/LEFFERTS BLVD,['MTA NYCT_Q54'],UNKNOWN,Q54
504302,NW,MTA_504302,40.708029,0,-73.837264,METROPOLITAN AV/PARK LN SOUTH,['MTA NYCT_Q54'],UNKNOWN,Q54
504303,W,MTA_504303,40.708626,0,-73.839131,METROPOLITAN AV/FOREST PARK DR,['MTA NYCT_Q54'],UNKNOWN,Q54
504304,W,MTA_504304,40.709507,0,-73.844554,METROPOLITAN AV/75 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504305,W,MTA_504305,40.70981,0,-73.846411,METROPOLITAN AV/ASCAN AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504306,W,MTA_504306,40.710197,0,-73.848842,METROPOLITAN AV/72 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504307,W,MTA_504307,40.710624,0,-73.851574,METROPOLITAN AV/71 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504309,W,MTA_504309,40.711236,0,-73.85551,METROPOLITAN AV/69 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504313,W,MTA_504313,40.713327,0,-73.872028,METROPOLITAN AV/80 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504314,W,MTA_504314,40.713228,0,-73.874727,METROPOLITAN AV/79 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504315,W,MTA_504315,40.712825,0,-73.878736,METROPOLITAN AV/74 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504317,W,MTA_504317,40.712455,0,-73.882484,METROPOLITAN AV/PLEASANT VIEW ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504318,W,MTA_504318,40.712253,0,-73.884717,METROPOLITAN AV/71 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504319,W,MTA_504319,40.712258,0,-73.88683,METROPOLITAN AV/69 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
504320,W,MTA_504320,40.712327,0,-73.889302,METROPOLITAN AV/RENTAR PLAZA EAST,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504322,W,MTA_504322,40.712511,0,-73.894975,METROPOLITAN AV/MOUNT OLIVET CRES,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504323,W,MTA_504323,40.71258,0,-73.896584,METROPOLITAN AV/65 ST,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504324,W,MTA_504324,40.712776,0,-73.901445,METROPOLITAN AV/FRESH POND RD,"['MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504325,W,MTA_504325,40.712858,0,-73.90335,METROPOLITAN AV/60 LN,['MTA NYCT_Q54'],UNKNOWN,Q54
504326,W,MTA_504326,40.712885,0,-73.904369,METROPOLITAN AV/ELIOT AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504327,W,MTA_504327,40.713255,0,-73.911182,METROPOLITAN AV/ARNOLD AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504328,W,MTA_504328,40.713372,0,-73.912825,METROPOLITAN AV/NURGE AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504439,W,MTA_504439,40.712712,0,-73.899796,METROPOLITAN AV/62 ST,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504440,W,MTA_504440,40.707264,0,-73.835318,METROPOLITAN AV/83 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504448,E,MTA_504448,40.712501,0,-73.897269,METROPOLITAN AV/ADMIRAL AV,"['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']",UNKNOWN,Q54
504449,W,MTA_504449,40.713822,0,-73.920373,METROPOLITAN AV/WOODWARD AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504450,W,MTA_504450,40.710924,0,-73.853471,METROPOLITAN AV/70 AV,['MTA NYCT_Q54'],UNKNOWN,Q54
504452,W,MTA_504452,40.711974,0,-73.860333,METROPOLITAN AV/WOODHAVEN BLVD,['MTA NYCT_Q54'],UNKNOWN,Q54
504518,E,MTA_504518,40.704465,0,-73.826013,METROPOLITAN AV/125 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
505069,E,MTA_505069,40.711892,0,-73.860492,METROPOLITAN AV/AUBREY AV,['MTA NYCT_Q54'],UNKNOWN,Q54
505177,E,MTA_505177,40.713953,0,-73.923842,METROPOLITAN AV/ONDERDONK AV,['MTA NYCT_Q54'],UNKNOWN,Q54
505203,E,MTA_505203,40.709909,0,-73.868064,COOPER AV/ATLAS PARK MALL,['MTA NYCT_Q54'],UNKNOWN,Q54
505204,E,MTA_505204,40.71064,0,-73.865418,COOPER AV/84 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
505205,SW,MTA_505205,40.711698,0,-73.863217,COOPER AV/METROPOLITAN AV,['MTA NYCT_Q54'],UNKNOWN,Q54
505206,W,MTA_505206,40.710799,0,-73.86513,COOPER AV/88 ST,['MTA NYCT_Q54'],UNKNOWN,Q54
551065,N,MTA_551065,40.709833,0,-73.87022,80 ST/COOPER AV,"['MTABC_Q29', 'MTABC_Q47', 'MTA NYCT_Q54']",UNKNOWN,Q54
551067,NW,MTA_551067,40.711204,0,-73.870824,80 ST/68 AV,"['MTABC_Q29', 'MTABC_Q47', 'MTA NYCT_Q54']",UNKNOWN,Q54
551070,S,MTA_551070,40.71318,0,-73.871642,80 ST/METROPOLITAN AV,"['MTABC_Q29', 'MTABC_Q47', 'MTA NYCT_Q54']",UNKNOWN,Q54
551110,SE,MTA_551110,40.710649,0,-73.870768,80 ST/68 RD,"['MTABC_Q29', 'MTABC_Q47', 'MTA NYCT_Q54']",UNKNOWN,Q54
553235,W,MTA_553235,40.711664,0,-73.85845,METROPOLITAN AV/ALDERTON ST,['MTA NYCT_Q54'],UNKNOWN,Q54
801096,N,MTA_801096,40.703279,0,-73.821398,131 ST/METROPOLITAN AV,['MTA NYCT_Q54'],UNKNOWN,Q54
801126,E,MTA_801126,40.711239,0,-73.856233,METROPOLITAN AV/SELFRIDGE ST,['MTA NYCT_Q54'],UNKNOWN,Q54
904153,E,MTA_904153,40.709503,0,-73.959523,WILLIAMSBURG BRIDGE PLAZA/BAY 3,['MTA NYCT_Q54'],UNKNOWN,Q54
200244,N,MTA_200244,40.632007,0,-74.165169,GRANDVIEW AV/BRABANT ST,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200245,E,MTA_200245,40.631562,0,-74.161324,BRABANT ST/LOCKMAN AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200246,E,MTA_200246,40.631327,0,-74.158333,BRABANT ST/UNION AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200247,E,MTA_200247,40.632411,0,-74.156603,WALLOON ST/MAPLE PKWY,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200248,E,MTA_200248,40.631205,0,-74.155494,DE RUYTER PL/VAN PELT AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200249,E,MTA_200249,40.63186,0,-74.153831,WALKER ST/VAN NAME AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200250,E,MTA_200250,40.631687,0,-74.151795,WALKER ST/SIMONSON AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200251,E,MTA_200251,40.63109,0,-74.147139,WALKER ST/MORNINGSTAR RD,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200252,N,MTA_200252,40.6326,0,-74.146285,MORNINGSTAR RD/KALVER PL,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200255,E,MTA_200255,40.633424,0,-74.14175,INNIS ST/NICHOLAS AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200256,N,MTA_200256,40.63498,0,-74.140651,NICHOLAS AV/CHARLES AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200257,N,MTA_200257,40.636066,0,-74.140185,NICHOLAS AV/CASTLETON AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200260,E,MTA_200260,40.635935,0,-74.135065,CASTLETON AV/PORT RICHMOND AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200266,E,MTA_200266,40.6345,0,-74.117325,CASTLETON AV/BROADWAY,"['MTA NYCT_S46', 'MTA NYCT_S53', 'MTA NYCT_S54', 'MTA NYCT_S96']",UNKNOWN,S96
200271,E,MTA_200271,40.634643,0,-74.10616,CASTLETON AV/BARD AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200275,E,MTA_200275,40.633947,0,-74.097737,CASTLETON AV/BRIGHTON AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200306,W,MTA_200306,40.634776,0,-74.106281,CASTLETON AV/BARD AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200310,W,MTA_200310,40.634584,0,-74.117749,CASTLETON AV/BROADWAY,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200314,W,MTA_200314,40.633917,0,-74.125845,CASTLETON AV/CLOVE RD,"['MTA NYCT_S46', 'MTA NYCT_S53', 'MTA NYCT_S54', 'MTA NYCT_S96']",UNKNOWN,S96
200317,W,MTA_200317,40.636099,0,-74.134826,CASTLETON AV/PORT RICHMOND AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200318,W,MTA_200318,40.63616,0,-74.137703,CASTLETON AV/SHARPE AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
200319,W,MTA_200319,40.63624,0,-74.139948,CASTLETON AV/NICHOLAS AV,"['MTA NYCT_S46', 'MTA NYCT_S96']",UNKNOWN,S96
